Period,Value,Measure Type,Unit
day/2017-12-13,1028834.194,actual-gross-demand,mwh
day/2017-12-14,1029175.48,actual-gross-demand,mwh
day/2017-12-15,1005335.518,actual-gross-demand,mwh
day/2017-12-16,932361.235,actual-gross-demand,mwh
day/2017-12-17,912653.401,actual-gross-demand,mwh
day/2017-12-18,993982.557,actual-gross-demand,mwh
day/2017-12-19,999236.58,actual-gross-demand,mwh
day/2017-12-20,962840.507,actual-gross-demand,mwh
day/2017-12-21,932301.94,actual-gross-demand,mwh
day/2017-12-22,880695.72,actual-gross-demand,mwh
day/2017-12-23,808726.81,actual-gross-demand,mwh
day/2017-12-24,780321.482,actual-gross-demand,mwh
day/2017-12-25,737233.545,actual-gross-demand,mwh
day/2017-12-26,750844.292,actual-gross-demand,mwh
day/2017-12-27,863245.64,actual-gross-demand,mwh
day/2017-12-28,878565.375,actual-gross-demand,mwh
day/2017-12-29,879768.677,actual-gross-demand,mwh
day/2017-12-30,822245.247,actual-gross-demand,mwh
day/2017-12-31,785183.217,actual-gross-demand,mwh
day/2018-01-01,805814.422,actual-gross-demand,mwh
day/2018-01-02,945255.953,actual-gross-demand,mwh
day/2018-01-03,967021.723,actual-gross-demand,mwh
day/2018-01-04,969326.431,actual-gross-demand,mwh
day/2018-01-05,964167.93,actual-gross-demand,mwh
day/2018-01-06,909753.504,actual-gross-demand,mwh
day/2018-01-07,904949.213,actual-gross-demand,mwh
day/2018-01-08,1039124.353,actual-gross-demand,mwh
day/2018-01-09,1030650.963,actual-gross-demand,mwh
day/2018-01-10,988502.426,actual-gross-demand,mwh
day/2018-01-11,997276.286,actual-gross-demand,mwh
day/2018-01-12,983511.836,actual-gross-demand,mwh
day/2018-01-13,904760.359,actual-gross-demand,mwh
day/2018-01-14,891471.111,actual-gross-demand,mwh
day/2018-01-15,989253.379,actual-gross-demand,mwh
day/2018-01-16,1014252.161,actual-gross-demand,mwh
day/2018-01-17,1028435.206,actual-gross-demand,mwh
day/2018-01-18,1004917.266,actual-gross-demand,mwh
day/2018-01-19,1005837.041,actual-gross-demand,mwh
day/2018-01-20,931606.284,actual-gross-demand,mwh
day/2018-01-21,930280.213,actual-gross-demand,mwh
day/2018-01-22,983467.764,actual-gross-demand,mwh
day/2018-01-23,978857.617,actual-gross-demand,mwh
day/2018-01-24,980409.988,actual-gross-demand,mwh
day/2018-01-25,973058.976,actual-gross-demand,mwh
day/2018-01-26,968227.41,actual-gross-demand,mwh
day/2018-01-27,898232.25,actual-gross-demand,mwh
day/2018-01-28,851744.107,actual-gross-demand,mwh
day/2018-01-29,952242.424,actual-gross-demand,mwh
day/2018-01-30,981783.152,actual-gross-demand,mwh
day/2018-01-31,991390.843,actual-gross-demand,mwh
day/2018-02-01,1001172.619,actual-gross-demand,mwh
day/2018-02-02,979342.156,actual-gross-demand,mwh
day/2018-02-03,909343.682,actual-gross-demand,mwh
day/2018-02-04,891823.777,actual-gross-demand,mwh
day/2018-02-05,1015543.85,actual-gross-demand,mwh
day/2018-02-06,1033981.542,actual-gross-demand,mwh
day/2018-02-07,1031737.642,actual-gross-demand,mwh
day/2018-02-08,1022020.006,actual-gross-demand,mwh
day/2018-02-09,995085.344,actual-gross-demand,mwh
day/2018-02-10,925605.903,actual-gross-demand,mwh
day/2018-02-11,886416.033,actual-gross-demand,mwh
day/2018-02-12,1000479.872,actual-gross-demand,mwh
day/2018-02-13,1023576.452,actual-gross-demand,mwh
day/2018-02-14,1036674.456,actual-gross-demand,mwh
day/2018-02-15,982152.74,actual-gross-demand,mwh
day/2018-02-16,964128.429,actual-gross-demand,mwh
day/2018-02-17,871665.274,actual-gross-demand,mwh
day/2018-02-18,854758.111,actual-gross-demand,mwh
day/2018-02-19,953095.653,actual-gross-demand,mwh
day/2018-02-20,947823.274,actual-gross-demand,mwh
day/2018-02-21,963923.186,actual-gross-demand,mwh
day/2018-02-22,983665.489,actual-gross-demand,mwh
day/2018-02-23,994723.149,actual-gross-demand,mwh
day/2018-02-24,903506.885,actual-gross-demand,mwh
day/2018-02-25,889078.119,actual-gross-demand,mwh
day/2018-02-26,1037240.804,actual-gross-demand,mwh
day/2018-02-27,1062964.664,actual-gross-demand,mwh
day/2018-02-28,1089662.765,actual-gross-demand,mwh
day/2018-03-01,1126120.829,actual-gross-demand,mwh
day/2018-03-02,1095689.881,actual-gross-demand,mwh
day/2018-03-03,983780.033,actual-gross-demand,mwh
day/2018-03-04,922881.569,actual-gross-demand,mwh
day/2018-03-05,990277.276,actual-gross-demand,mwh
day/2018-03-06,981093.942,actual-gross-demand,mwh
day/2018-03-07,969529.301,actual-gross-demand,mwh
day/2018-03-08,972018.538,actual-gross-demand,mwh
day/2018-03-09,957299.294,actual-gross-demand,mwh
day/2018-03-10,857306.865,actual-gross-demand,mwh
day/2018-03-11,818541.663,actual-gross-demand,mwh
day/2018-03-12,945783.4,actual-gross-demand,mwh
day/2018-03-13,936018.954,actual-gross-demand,mwh
day/2018-03-14,940591.45,actual-gross-demand,mwh
day/2018-03-15,938613.579,actual-gross-demand,mwh
day/2018-03-16,915575.756,actual-gross-demand,mwh
day/2018-03-17,919038.891,actual-gross-demand,mwh
day/2018-03-18,945324.786,actual-gross-demand,mwh
day/2018-03-19,1020274.368,actual-gross-demand,mwh
day/2018-03-20,991888.123,actual-gross-demand,mwh
day/2018-03-21,963320.536,actual-gross-demand,mwh
day/2018-03-22,942768.97,actual-gross-demand,mwh
day/2018-03-23,904421.562,actual-gross-demand,mwh
day/2018-03-24,831353.45,actual-gross-demand,mwh
day/2018-03-25,755536.508,actual-gross-demand,mwh
day/2018-03-26,880678.576,actual-gross-demand,mwh
day/2018-03-27,910861.417,actual-gross-demand,mwh
day/2018-03-28,919631.387,actual-gross-demand,mwh
day/2018-03-29,920626.042,actual-gross-demand,mwh
day/2018-03-30,853408.591,actual-gross-demand,mwh
day/2018-03-31,832296.477,actual-gross-demand,mwh
day/2018-04-01,798296.827,actual-gross-demand,mwh
day/2018-04-02,842111.702,actual-gross-demand,mwh
day/2018-04-03,884157.182,actual-gross-demand,mwh
day/2018-04-04,899790.97,actual-gross-demand,mwh
day/2018-04-05,874454.688,actual-gross-demand,mwh
day/2018-04-06,861367.706,actual-gross-demand,mwh
day/2018-04-07,786942.04,actual-gross-demand,mwh
day/2018-04-08,766196.003,actual-gross-demand,mwh
day/2018-04-09,869580.376,actual-gross-demand,mwh
day/2018-04-10,896259.684,actual-gross-demand,mwh
day/2018-04-11,898503.503,actual-gross-demand,mwh
day/2018-04-12,906445.307,actual-gross-demand,mwh
day/2018-04-13,887803.118,actual-gross-demand,mwh
day/2018-04-14,757659.662,actual-gross-demand,mwh
day/2018-04-15,753113.359,actual-gross-demand,mwh
day/2018-04-16,833101.161,actual-gross-demand,mwh
day/2018-04-17,852105.506,actual-gross-demand,mwh
day/2018-04-18,813103.449,actual-gross-demand,mwh
day/2018-04-19,790573.017,actual-gross-demand,mwh
day/2018-04-20,769593.544,actual-gross-demand,mwh
day/2018-04-21,693443.037,actual-gross-demand,mwh
day/2018-04-22,687626.302,actual-gross-demand,mwh
day/2018-04-23,792143.22,actual-gross-demand,mwh
day/2018-04-24,824901.014,actual-gross-demand,mwh
day/2018-04-25,815045.374,actual-gross-demand,mwh
day/2018-04-26,819314.181,actual-gross-demand,mwh
day/2018-04-27,837665.055,actual-gross-demand,mwh
day/2018-04-28,767126.849,actual-gross-demand,mwh
day/2018-04-29,765339.096,actual-gross-demand,mwh
day/2018-04-30,869259.465,actual-gross-demand,mwh
day/2018-05-01,846826.181,actual-gross-demand,mwh
day/2018-05-02,853169.99,actual-gross-demand,mwh
day/2018-05-03,826868.599,actual-gross-demand,mwh
day/2018-05-04,789976.723,actual-gross-demand,mwh
day/2018-05-05,687213.311,actual-gross-demand,mwh
day/2018-05-06,647011.112,actual-gross-demand,mwh
day/2018-05-07,673531.959,actual-gross-demand,mwh
day/2018-05-08,763992.373,actual-gross-demand,mwh
day/2018-05-09,771900.424,actual-gross-demand,mwh
day/2018-05-10,766831.128,actual-gross-demand,mwh
day/2018-05-11,770849.413,actual-gross-demand,mwh
day/2018-05-12,698255.091,actual-gross-demand,mwh
day/2018-05-13,669241.069,actual-gross-demand,mwh
day/2018-05-14,749923.019,actual-gross-demand,mwh
day/2018-05-15,759736.566,actual-gross-demand,mwh
day/2018-05-16,775621.415,actual-gross-demand,mwh
day/2018-05-17,763847.292,actual-gross-demand,mwh
day/2018-05-18,748410.093,actual-gross-demand,mwh
day/2018-05-19,666803.411,actual-gross-demand,mwh
day/2018-05-20,649924.738,actual-gross-demand,mwh
day/2018-05-21,747875.669,actual-gross-demand,mwh
day/2018-05-22,755751.319,actual-gross-demand,mwh
day/2018-05-23,759090.618,actual-gross-demand,mwh
day/2018-05-24,768549.853,actual-gross-demand,mwh
day/2018-05-25,765451.102,actual-gross-demand,mwh
day/2018-05-26,672844.362,actual-gross-demand,mwh
day/2018-05-27,646993.642,actual-gross-demand,mwh
day/2018-05-28,665754.754,actual-gross-demand,mwh
day/2018-05-29,751042.101,actual-gross-demand,mwh
day/2018-05-30,766978.561,actual-gross-demand,mwh
day/2018-05-31,759216.461,actual-gross-demand,mwh
day/2018-06-01,744911.86,actual-gross-demand,mwh
day/2018-06-02,674856.238,actual-gross-demand,mwh
day/2018-06-03,650761.958,actual-gross-demand,mwh
day/2018-06-04,755902.693,actual-gross-demand,mwh
day/2018-06-05,756366.882,actual-gross-demand,mwh
day/2018-06-06,746562.497,actual-gross-demand,mwh
day/2018-06-07,754731.626,actual-gross-demand,mwh
day/2018-06-08,746756.335,actual-gross-demand,mwh
day/2018-06-09,664561.835,actual-gross-demand,mwh
day/2018-06-10,645983.617,actual-gross-demand,mwh
day/2018-06-11,739146.874,actual-gross-demand,mwh
day/2018-06-12,754744.546,actual-gross-demand,mwh
day/2018-06-13,752946.143,actual-gross-demand,mwh
day/2018-06-14,756780.687,actual-gross-demand,mwh
day/2018-06-15,735073.282,actual-gross-demand,mwh
day/2018-06-16,668235.546,actual-gross-demand,mwh
day/2018-06-17,654711.791,actual-gross-demand,mwh
day/2018-06-18,730140.164,actual-gross-demand,mwh
day/2018-06-19,763940.335,actual-gross-demand,mwh
day/2018-06-20,763911.493,actual-gross-demand,mwh
day/2018-06-21,730674.97,actual-gross-demand,mwh
day/2018-06-22,720751.086,actual-gross-demand,mwh
day/2018-06-23,652076.93,actual-gross-demand,mwh
day/2018-06-24,620339.906,actual-gross-demand,mwh
day/2018-06-25,742268.415,actual-gross-demand,mwh
day/2018-06-26,756145.085,actual-gross-demand,mwh
day/2018-06-27,751924.88,actual-gross-demand,mwh
day/2018-06-28,751755.899,actual-gross-demand,mwh
day/2018-06-29,735057.692,actual-gross-demand,mwh
day/2018-06-30,655914.086,actual-gross-demand,mwh
day/2018-07-01,650375.112,actual-gross-demand,mwh
day/2018-07-02,750679.95,actual-gross-demand,mwh
day/2018-07-03,752148.892,actual-gross-demand,mwh
day/2018-07-04,754234.568,actual-gross-demand,mwh
day/2018-07-05,765859.622,actual-gross-demand,mwh
day/2018-07-06,756258.752,actual-gross-demand,mwh
day/2018-07-07,679864.321,actual-gross-demand,mwh
day/2018-07-08,660779.806,actual-gross-demand,mwh
day/2018-07-09,768734.446,actual-gross-demand,mwh
day/2018-07-10,758954.123,actual-gross-demand,mwh
day/2018-07-11,754358.373,actual-gross-demand,mwh
day/2018-07-12,760426.124,actual-gross-demand,mwh
day/2018-07-13,752124.371,actual-gross-demand,mwh
day/2018-07-14,671192.408,actual-gross-demand,mwh
day/2018-07-15,655715.479,actual-gross-demand,mwh
day/2018-07-16,765467.484,actual-gross-demand,mwh
day/2018-07-17,760224.961,actual-gross-demand,mwh
day/2018-07-18,759618.227,actual-gross-demand,mwh
day/2018-07-19,758669.328,actual-gross-demand,mwh
day/2018-07-20,749115.876,actual-gross-demand,mwh
day/2018-07-21,671317.055,actual-gross-demand,mwh
day/2018-07-22,655447.341,actual-gross-demand,mwh
day/2018-07-23,769401.767,actual-gross-demand,mwh
day/2018-07-24,773392.583,actual-gross-demand,mwh
day/2018-07-25,760537.892,actual-gross-demand,mwh
day/2018-07-26,774322.773,actual-gross-demand,mwh
day/2018-07-27,765532.573,actual-gross-demand,mwh
day/2018-07-28,665636.725,actual-gross-demand,mwh
day/2018-07-29,661821.504,actual-gross-demand,mwh
day/2018-07-30,733695.637,actual-gross-demand,mwh
day/2018-07-31,730370.587,actual-gross-demand,mwh
day/2018-08-01,732834.908,actual-gross-demand,mwh
day/2018-08-02,747114.798,actual-gross-demand,mwh
day/2018-08-03,754199.207,actual-gross-demand,mwh
day/2018-08-04,667960.287,actual-gross-demand,mwh
day/2018-08-05,646280.338,actual-gross-demand,mwh
day/2018-08-06,750068.794,actual-gross-demand,mwh
day/2018-08-07,761708.067,actual-gross-demand,mwh
day/2018-08-08,741723.435,actual-gross-demand,mwh
day/2018-08-09,738657.082,actual-gross-demand,mwh
day/2018-08-10,724755.752,actual-gross-demand,mwh
day/2018-08-11,656449.734,actual-gross-demand,mwh
day/2018-08-12,660637.643,actual-gross-demand,mwh
day/2018-08-13,745878.979,actual-gross-demand,mwh
day/2018-08-14,754848.584,actual-gross-demand,mwh
day/2018-08-15,764669.863,actual-gross-demand,mwh
day/2018-08-16,757943.799,actual-gross-demand,mwh
day/2018-08-17,736859.011,actual-gross-demand,mwh
day/2018-08-18,676239.682,actual-gross-demand,mwh
day/2018-08-19,667418.059,actual-gross-demand,mwh
day/2018-08-20,761037.15,actual-gross-demand,mwh
day/2018-08-21,765209.946,actual-gross-demand,mwh
day/2018-08-22,765327.611,actual-gross-demand,mwh
day/2018-08-23,758317.638,actual-gross-demand,mwh
day/2018-08-24,734759.125,actual-gross-demand,mwh
day/2018-08-25,652414.183,actual-gross-demand,mwh
day/2018-08-26,667369.327,actual-gross-demand,mwh
day/2018-08-27,679519.096,actual-gross-demand,mwh
day/2018-08-28,751039.167,actual-gross-demand,mwh
day/2018-08-29,759926.313,actual-gross-demand,mwh
day/2018-08-30,750539.524,actual-gross-demand,mwh
day/2018-08-31,733930.707,actual-gross-demand,mwh
day/2018-09-01,667616.119,actual-gross-demand,mwh
day/2018-09-02,653977.464,actual-gross-demand,mwh
day/2018-09-03,755385.451,actual-gross-demand,mwh
day/2018-09-04,767452.552,actual-gross-demand,mwh
day/2018-09-05,765542.33,actual-gross-demand,mwh
day/2018-09-06,770355.735,actual-gross-demand,mwh
day/2018-09-07,753689.121,actual-gross-demand,mwh
day/2018-09-08,693202.096,actual-gross-demand,mwh
day/2018-09-09,675523.893,actual-gross-demand,mwh
day/2018-09-10,769376.406,actual-gross-demand,mwh
day/2018-09-11,790304.236,actual-gross-demand,mwh
day/2018-09-12,780629.857,actual-gross-demand,mwh
day/2018-09-13,776774.668,actual-gross-demand,mwh
day/2018-09-14,763367.739,actual-gross-demand,mwh
day/2018-09-15,688449.163,actual-gross-demand,mwh
day/2018-09-16,677273.474,actual-gross-demand,mwh
day/2018-09-17,769334.503,actual-gross-demand,mwh
day/2018-09-18,776321.179,actual-gross-demand,mwh
day/2018-09-19,776910.817,actual-gross-demand,mwh
day/2018-09-20,798756.341,actual-gross-demand,mwh
day/2018-09-21,775191.843,actual-gross-demand,mwh
day/2018-09-22,722039.414,actual-gross-demand,mwh
day/2018-09-23,707935.134,actual-gross-demand,mwh
day/2018-09-24,788959.801,actual-gross-demand,mwh
day/2018-09-25,779841.673,actual-gross-demand,mwh
day/2018-09-26,789093.015,actual-gross-demand,mwh
day/2018-09-27,783283.752,actual-gross-demand,mwh
day/2018-09-28,773321.118,actual-gross-demand,mwh
day/2018-09-29,703649.633,actual-gross-demand,mwh
day/2018-09-30,704997.633,actual-gross-demand,mwh
day/2018-10-01,812245.461,actual-gross-demand,mwh
day/2018-10-02,823671.073,actual-gross-demand,mwh
day/2018-10-03,817245.136,actual-gross-demand,mwh
day/2018-10-04,814676.366,actual-gross-demand,mwh
day/2018-10-05,797018.347,actual-gross-demand,mwh
day/2018-10-06,746937.427,actual-gross-demand,mwh
day/2018-10-07,736689.64,actual-gross-demand,mwh
day/2018-10-08,827649.524,actual-gross-demand,mwh
day/2018-10-09,815146.192,actual-gross-demand,mwh
day/2018-10-10,806506.777,actual-gross-demand,mwh
day/2018-10-11,815581.954,actual-gross-demand,mwh
day/2018-10-12,820099.24,actual-gross-demand,mwh
day/2018-10-13,738548.456,actual-gross-demand,mwh
day/2018-10-14,730835.395,actual-gross-demand,mwh
day/2018-10-15,832724.86,actual-gross-demand,mwh
day/2018-10-16,833238.387,actual-gross-demand,mwh
day/2018-10-17,826876.421,actual-gross-demand,mwh
day/2018-10-18,826493.126,actual-gross-demand,mwh
day/2018-10-19,820900.815,actual-gross-demand,mwh
day/2018-10-20,741349.098,actual-gross-demand,mwh
day/2018-10-21,724016.641,actual-gross-demand,mwh
day/2018-10-22,827219.636,actual-gross-demand,mwh
day/2018-10-23,852265.667,actual-gross-demand,mwh
day/2018-10-24,837905.087,actual-gross-demand,mwh
day/2018-10-25,851314.537,actual-gross-demand,mwh
day/2018-10-26,849808.054,actual-gross-demand,mwh
day/2018-10-27,817496.242,actual-gross-demand,mwh
day/2018-10-28,829618.113,actual-gross-demand,mwh
day/2018-10-29,912485.531,actual-gross-demand,mwh
day/2018-10-30,937286.2,actual-gross-demand,mwh
day/2018-10-31,918426.808,actual-gross-demand,mwh
day/2018-11-01,910713.16,actual-gross-demand,mwh
day/2018-11-02,904134.047,actual-gross-demand,mwh
day/2018-11-03,824700.433,actual-gross-demand,mwh
day/2018-11-04,795623.643,actual-gross-demand,mwh
day/2018-11-05,880297.498,actual-gross-demand,mwh
day/2018-11-06,888645.252,actual-gross-demand,mwh
day/2018-11-07,895209.323,actual-gross-demand,mwh
day/2018-11-08,898183.658,actual-gross-demand,mwh
day/2018-11-09,900462.307,actual-gross-demand,mwh
day/2018-11-10,808997.719,actual-gross-demand,mwh
day/2018-11-11,795385.674,actual-gross-demand,mwh
day/2018-11-12,890502.069,actual-gross-demand,mwh
day/2018-11-13,894814.781,actual-gross-demand,mwh
day/2018-11-14,895362.118,actual-gross-demand,mwh
day/2018-11-15,888868.062,actual-gross-demand,mwh
day/2018-11-16,878313.108,actual-gross-demand,mwh
day/2018-11-17,804403.384,actual-gross-demand,mwh
day/2018-11-18,806512.039,actual-gross-demand,mwh
day/2018-11-19,936846.362,actual-gross-demand,mwh
day/2018-11-20,979520.195,actual-gross-demand,mwh
day/2018-11-21,984391.701,actual-gross-demand,mwh
day/2018-11-22,996462.355,actual-gross-demand,mwh
day/2018-11-23,960639.067,actual-gross-demand,mwh
day/2018-11-24,864515.482,actual-gross-demand,mwh
day/2018-11-25,853242.544,actual-gross-demand,mwh
day/2018-11-26,956687.249,actual-gross-demand,mwh
day/2018-11-27,991792.276,actual-gross-demand,mwh
day/2018-11-28,960476.699,actual-gross-demand,mwh
day/2018-11-29,939729.897,actual-gross-demand,mwh
day/2018-11-30,924335.889,actual-gross-demand,mwh
day/2018-12-01,852467.599,actual-gross-demand,mwh
day/2018-12-02,818871.601,actual-gross-demand,mwh
day/2018-12-03,919340.196,actual-gross-demand,mwh
day/2018-12-04,963219.706,actual-gross-demand,mwh
day/2018-12-05,970239.763,actual-gross-demand,mwh
day/2018-12-06,939788.962,actual-gross-demand,mwh
day/2018-12-07,928353.565,actual-gross-demand,mwh
day/2018-12-08,857573.35,actual-gross-demand,mwh
day/2018-12-09,839600.086,actual-gross-demand,mwh
day/2018-12-10,949662.356,actual-gross-demand,mwh
day/2018-12-11,963661.173,actual-gross-demand,mwh
day/2018-12-12,974683.642,actual-gross-demand,mwh
day/2018-12-13,989549.74,actual-gross-demand,mwh
day/2018-12-14,993400.982,actual-gross-demand,mwh
day/2018-12-15,936092.559,actual-gross-demand,mwh
day/2018-12-16,875775.055,actual-gross-demand,mwh
day/2018-12-17,964624.51,actual-gross-demand,mwh
day/2018-12-18,957291.004,actual-gross-demand,mwh
day/2018-12-19,942269.632,actual-gross-demand,mwh
day/2018-12-20,939830.61,actual-gross-demand,mwh
day/2018-12-21,895497.724,actual-gross-demand,mwh
day/2018-12-22,816295.921,actual-gross-demand,mwh
day/2018-12-23,812284.205,actual-gross-demand,mwh
day/2018-12-24,824129.067,actual-gross-demand,mwh
day/2018-12-25,756095.775,actual-gross-demand,mwh
day/2018-12-26,724924.247,actual-gross-demand,mwh
day/2018-12-27,806261.022,actual-gross-demand,mwh
day/2018-12-28,817004.349,actual-gross-demand,mwh
day/2018-12-29,778879.406,actual-gross-demand,mwh
day/2018-12-30,764238.545,actual-gross-demand,mwh
day/2018-12-31,781660.794,actual-gross-demand,mwh
day/2019-01-01,755295.142,actual-gross-demand,mwh
day/2019-01-02,911499.775,actual-gross-demand,mwh
